Recency,Frequency,Monetarry,Cluster,HC_Cluster,DBSCAN_Cluster_025,DBSCAN_Cluster_03,DBSCAN_Cluster_035,DBSCAN_Cluster_040,GMM_Cluster,Customer_Segment,KMeans_cluster
214,2,354.12,3,1,0,0,0,0,3,Low-Value Customers,3
24,1,376.72,1,2,0,0,0,0,3,Regular Customers,1
186,3,331.0,3,1,0,0,0,0,3,Low-Value Customers,3
31,1,176.55,1,2,0,0,0,0,3,Regular Customers,1
42,2,372.8,1,2,0,0,0,0,3,Regular Customers,1
205,2,216.5,3,1,0,0,0,0,3,Low-Value Customers,3
9,28,17654.54,0,2,-1,1,1,0,2,High-Value Customers,0
265,1,138.68,3,1,0,0,0,0,3,Low-Value Customers,3
18,2,496.06,1,2,0,0,0,0,3,Regular Customers,1
12,4,2919.81,1,2,0,0,0,0,1,Regular Customers,1
176,2,750.0,3,1,0,0,0,0,3,Low-Value Customers,3
40,5,2178.67,1,2,0,0,0,0,1,Regular Customers,1
23,8,3075.04,1,2,0,0,0,0,1,Regular Customers,1
3,5,1662.3,1,2,0,0,0,0,1,Regular Customers,1
5,5,2483.63,1,2,0,0,0,0,1,Regular Customers,1
149,2,363.65,3,1,0,0,0,0,3,Low-Value Customers,3
139,4,2944.95,1,1,0,0,0,0,0,Regular Customers,1
128,1,594.0,1,2,0,0,0,0,3,Regular Customers,1
8,6,1335.19,1,2,0,0,0,0,1,Regular Customers,1
17,1,162.78,1,2,0,0,0,0,3,Regular Customers,1
9,36,16587.09,0,2,-1,-1,-1,-1,2,High-Value Customers,0
161,1,405.38,3,1,0,0,0,0,3,Low-Value Customers,3
64,1,172.82,1,2,0,0,0,0,3,Regular Customers,1
88,4,933.7,1,2,0,0,0,0,1,Regular Customers,1
5,2,694.05,1,2,0,0,0,0,3,Regular Customers,1
35,5,2062.7000000000003,1,2,0,0,0,0,1,Regular Customers,1
312,1,117.85,3,1,0,0,0,0,3,Low-Value Customers,3
78,2,415.8,1,2,0,0,0,0,3,Regular Customers,1
22,15,42055.96,0,0,-1,-1,-1,-1,2,High-Value Customers,0
24,3,607.53,1,2,0,0,0,0,1,Regular Customers,1
2,7,2160.7,1,2,0,0,0,0,1,Regular Customers,1
17,4,1063.9,1,2,0,0,0,0,1,Regular Customers,1
15,4,1504.27,1,2,0,0,0,0,1,Regular Customers,1
26,1,114.14,1,2,0,0,0,0,3,Regular Customers,1
64,8,11581.8,1,2,-1,-1,-1,0,0,Regular Customers,1
55,2,899.69,1,2,0,0,0,0,1,Regular Customers,1
131,3,675.6,1,1,0,0,0,0,3,Regular Customers,1
36,2,604.51,1,2,0,0,0,0,3,Regular Customers,1
288,1,462.95,3,1,0,0,0,0,3,Low-Value Customers,3
144,6,1603.99,1,1,0,0,0,0,0,Regular Customers,1
16,7,2064.95,1,2,0,0,0,0,1,Regular Customers,1
31,8,4167.22,1,2,0,0,0,0,1,Regular Customers,1
2,3,1843.0,1,2,0,0,0,0,1,Regular Customers,1
9,6,1064.07,1,2,0,0,0,0,1,Regular Customers,1
6,4,1387.79,1,2,0,0,0,0,1,Regular Customers,1
10,1,329.85,1,2,0,0,0,0,3,Regular Customers,1
1,11,4757.16,1,2,0,0,0,0,0,Regular Customers,1
306,1,108.07,3,1,0,0,0,0,3,Low-Value Customers,3
10,8,4017.54,1,2,0,0,0,0,1,Regular Customers,1
7,2,266.39,1,2,0,0,0,0,3,Regular Customers,1
8,8,1856.63,1,2,0,0,0,0,1,Regular Customers,1
89,1,769.8100000000001,1,2,0,0,0,0,3,Regular Customers,1
10,1,160.18,1,2,0,0,0,0,3,Regular Customers,1
358,2,1660.9,3,1,0,0,0,0,0,Low-Value Customers,3
112,1,135.95,1,2,0,0,0,0,3,Regular Customers,1
7,4,405.47,1,2,0,0,0,0,1,Regular Customers,1
4,83,11189.91,0,0,-1,-1,-1,-1,2,High-Value Customers,0
198,1,144.8,3,1,0,0,0,0,3,Low-Value Customers,3
212,1,738.6,3,1,0,0,0,0,3,Low-Value Customers,3
156,1,39.24,3,1,0,0,0,0,3,Low-Value Customers,3
158,9,7374.900000000001,1,1,-1,-1,-1,-1,0,Regular Customers,1
30,2,372.22,1,2,0,0,0,0,3,Regular Customers,1
243,1,390.54,3,1,0,0,0,0,3,Low-Value Customers,3
19,1,97.5,1,2,0,0,0,0,3,Regular Customers,1
1,2,1239.38,1,2,0,0,0,0,1,Regular Customers,1
74,2,558.7,1,2,0,0,0,0,3,Regular Customers,1
292,1,505.82,3,1,0,0,0,0,3,Low-Value Customers,3
3,15,6924.110000000001,0,2,0,0,0,0,0,High-Value Customers,0
31,3,409.5,1,2,0,0,0,0,1,Regular Customers,1
23,2,503.76,1,2,0,0,0,0,3,Regular Customers,1
23,4,414.76,1,2,0,0,0,0,1,Regular Customers,1
4,3,974.42,1,2,0,0,0,0,1,Regular Customers,1
85,1,211.32,1,2,0,0,0,0,3,Regular Customers,1
22,4,1226.89,1,2,0,0,0,0,1,Regular Customers,1
196,3,455.88,3,1,0,0,0,0,3,Low-Value Customers,3
107,3,534.85,1,2,0,0,0,0,3,Regular Customers,1
4,13,9785.97,0,2,0,0,0,0,0,High-Value Customers,0
318,1,120.95,3,1,0,0,0,0,3,Low-Value Customers,3
106,3,149.05,1,2,0,0,0,0,1,Regular Customers,1
12,18,5655.91,0,2,0,0,0,0,0,High-Value Customers,0
174,2,513.7,3,1,0,0,0,0,3,Low-Value Customers,3
56,1,81.57,1,2,0,0,0,0,3,Regular Customers,1
323,1,229.47,3,1,0,0,0,0,3,Low-Value Customers,3
372,1,50.55,3,1,0,0,0,0,3,Low-Value Customers,3
9,8,1646.84,1,2,0,0,0,0,1,Regular Customers,1
1,13,4810.9400000000005,1,2,0,0,0,0,0,Regular Customers,1
11,10,3466.28,1,2,0,0,0,0,1,Regular Customers,1
53,5,3339.64,1,2,0,0,0,0,1,Regular Customers,1
73,3,789.89,1,2,0,0,0,0,1,Regular Customers,1
7,1,204.0,1,2,0,0,0,0,3,Regular Customers,1
16,26,7277.7,0,2,1,0,0,0,0,High-Value Customers,0
4,9,2616.38,1,2,0,0,0,0,1,Regular Customers,1
64,2,689.9,1,2,0,0,0,0,3,Regular Customers,1
1,5,975.36,1,2,0,0,0,0,1,Regular Customers,1
114,6,6912.0,1,2,-1,-1,-1,-1,0,Regular Customers,1
23,2,661.3199999999999,1,2,0,0,0,0,3,Regular Customers,1
31,3,1247.5,1,2,0,0,0,0,1,Regular Customers,1
11,2,752.4399999999999,1,2,0,0,0,0,3,Regular Customers,1
52,2,1010.18,1,2,0,0,0,0,1,Regular Customers,1
357,1,190.55,3,1,0,0,0,0,3,Low-Value Customers,3
55,2,642.77,1,2,0,0,0,0,3,Regular Customers,1
74,2,921.88,1,2,0,0,0,0,1,Regular Customers,1
138,3,881.07,1,1,0,0,0,0,3,Regular Customers,1
80,3,908.46,1,2,0,0,0,0,1,Regular Customers,1
9,2,676.99,1,2,0,0,0,0,3,Regular Customers,1
273,1,516.42,3,1,0,0,0,0,3,Low-Value Customers,3
291,1,560.47,3,1,0,0,0,0,3,Low-Value Customers,3
99,1,305.28000000000003,1,2,0,0,0,0,3,Regular Customers,1
31,2,629.31,1,2,0,0,0,0,3,Regular Customers,1
32,9,3237.54,1,2,0,0,0,0,1,Regular Customers,1
14,4,1819.41,1,2,0,0,0,0,1,Regular Customers,1
64,2,656.6800000000001,1,2,0,0,0,0,3,Regular Customers,1
15,17,5836.86,0,2,0,0,0,0,0,High-Value Customers,0
212,1,348.15000000000003,3,1,0,0,0,0,3,Low-Value Customers,3
78,3,1214.41,1,2,0,0,0,0,1,Regular Customers,1
25,3,271.40000000000003,1,2,0,0,0,0,1,Regular Customers,1
250,1,183.4,3,1,0,0,0,0,3,Low-Value Customers,3
254,1,307.53,3,1,0,0,0,0,3,Low-Value Customers,3
72,1,248.61,1,2,0,0,0,0,3,Regular Customers,1
191,1,346.98,3,1,0,0,0,0,3,Low-Value Customers,3
13,4,1105.59,1,2,0,0,0,0,1,Regular Customers,1
373,1,205.86,3,1,0,0,0,0,3,Low-Value Customers,3
24,2,470.8,1,2,0,0,0,0,3,Regular Customers,1
82,1,115.46,1,2,0,0,0,0,3,Regular Customers,1
10,2,344.0,1,2,0,0,0,0,3,Regular Customers,1
1,24,4431.44,0,2,1,0,0,0,0,High-Value Customers,0
192,1,228.8,3,1,0,0,0,0,3,Low-Value Customers,3
267,1,177.15,3,1,0,0,0,0,3,Low-Value Customers,3
130,1,919.61,1,2,0,0,0,0,3,Regular Customers,1
1,4,728.02,1,2,0,0,0,0,1,Regular Customers,1
3,26,12627.94,0,2,-1,0,0,0,2,High-Value Customers,0
4,5,220.1,1,2,0,0,0,0,1,Regular Customers,1
179,1,58.08,3,1,0,0,0,0,3,Low-Value Customers,3
12,11,28337.38,0,0,-1,-1,-1,-1,2,High-Value Customers,0
126,9,3613.63,1,2,-1,0,0,0,0,Regular Customers,1
4,2,303.75,1,2,0,0,0,0,3,Regular Customers,1
158,2,416.08,3,1,0,0,0,0,3,Low-Value Customers,3
3,93,58762.08,2,0,-1,-1,-1,-1,2,VIP Customers,2
9,14,8910.82,0,2,0,0,0,0,0,High-Value Customers,0
28,1,345.82,1,2,0,0,0,0,3,Regular Customers,1
71,5,477.83,1,2,0,0,0,0,1,Regular Customers,1
276,8,7832.47,3,1,-1,-1,-1,-1,0,Low-Value Customers,3
21,12,1927.32,1,2,0,0,0,0,0,Regular Customers,1
71,1,74.39999999999999,1,2,0,0,0,0,3,Regular Customers,1
33,10,6003.22,1,2,0,0,0,0,0,Regular Customers,1
1,28,28882.44,0,2,-1,-1,-1,-1,2,High-Value Customers,0
99,1,207.36,1,2,0,0,0,0,3,Regular Customers,1
234,1,101.19,3,1,0,0,0,0,3,Low-Value Customers,3
1,24,6424.09,0,2,1,0,0,0,0,High-Value Customers,0
40,1,243.94,1,2,0,0,0,0,3,Regular Customers,1
3,6,1098.48,1,2,0,0,0,0,1,Regular Customers,1
133,1,76.5,1,2,0,0,0,0,3,Regular Customers,1
44,4,1531.62,1,2,0,0,0,0,1,Regular Customers,1
373,1,350.06,3,1,0,0,0,0,3,Low-Value Customers,3
60,2,786.54,1,2,0,0,0,0,3,Regular Customers,1
31,7,1488.67,1,2,0,0,0,0,1,Regular Customers,1
1,24,12245.96,0,2,-1,0,0,0,0,High-Value Customers,0
12,4,2294.78,1,2,0,0,0,0,1,Regular Customers,1
138,1,501.14,1,2,0,0,0,0,3,Regular Customers,1
22,8,984.91,1,2,0,0,0,0,1,Regular Customers,1
20,5,1197.81,1,2,0,0,0,0,1,Regular Customers,1
239,1,30.6,3,1,0,0,0,0,3,Low-Value Customers,3
269,1,283.73,3,1,0,0,0,0,3,Low-Value Customers,3
94,2,922.39,1,2,0,0,0,0,3,Regular Customers,1
90,3,3756.33,1,2,0,0,0,0,0,Regular Customers,1
5,8,2099.64,1,2,0,0,0,0,1,Regular Customers,1
78,1,259.17,1,2,0,0,0,0,3,Regular Customers,1
94,1,64.0,1,2,0,0,0,0,3,Regular Customers,1
23,3,1073.3,1,2,0,0,0,0,1,Regular Customers,1
262,1,77.3,3,1,0,0,0,0,3,Low-Value Customers,3
274,2,109.8,3,1,0,0,0,0,3,Low-Value Customers,3
86,4,1793.58,1,2,0,0,0,0,1,Regular Customers,1
197,1,3096.0,3,1,0,0,0,0,0,Low-Value Customers,3
56,5,2607.61,1,2,0,0,0,0,1,Regular Customers,1
11,8,3603.29,1,2,0,0,0,0,1,Regular Customers,1
22,6,962.39,1,2,0,0,0,0,1,Regular Customers,1
16,7,5064.94,1,2,0,0,0,0,0,Regular Customers,1
108,3,422.47,1,2,0,0,0,0,3,Regular Customers,1
85,5,2388.75,1,2,0,0,0,0,1,Regular Customers,1
19,1,307.09,1,2,0,0,0,0,3,Regular Customers,1
333,1,110.95,3,1,0,0,0,0,3,Low-Value Customers,3
40,4,618.52,1,2,0,0,0,0,1,Regular Customers,1
26,1,228.91,1,2,0,0,0,0,3,Regular Customers,1
10,4,712.8000000000001,1,2,0,0,0,0,1,Regular Customers,1
29,12,3683.26,1,2,0,0,0,0,1,Regular Customers,1
14,4,1676.06,1,2,0,0,0,0,1,Regular Customers,1
296,1,1257.87,3,1,0,0,0,0,0,Low-Value Customers,3
6,1,486.22,1,2,0,0,0,0,3,Regular Customers,1
33,4,971.76,1,2,0,0,0,0,1,Regular Customers,1
49,4,1741.22,1,2,0,0,0,0,1,Regular Customers,1
95,4,1201.06,1,2,0,0,0,0,1,Regular Customers,1
9,4,1429.35,1,2,0,0,0,0,1,Regular Customers,1
22,1,91.8,1,2,0,0,0,0,3,Regular Customers,1
313,1,112.75,3,1,0,0,0,0,3,Low-Value Customers,3
122,4,1688.29,1,2,0,0,0,0,0,Regular Customers,1
46,2,1021.48,1,2,0,0,0,0,1,Regular Customers,1
283,1,417.2,3,1,0,0,0,0,3,Low-Value Customers,3
19,4,791.33,1,2,0,0,0,0,1,Regular Customers,1
36,4,1299.59,1,2,0,0,0,0,1,Regular Customers,1
64,2,712.88,1,2,0,0,0,0,3,Regular Customers,1
27,1,108.81,1,2,0,0,0,0,3,Regular Customers,1
22,3,468.41,1,2,0,0,0,0,1,Regular Customers,1
4,2,353.65,1,2,0,0,0,0,3,Regular Customers,1
16,3,2742.82,1,2,0,0,0,0,1,Regular Customers,1
46,1,481.49,1,2,0,0,0,0,3,Regular Customers,1
65,1,282.45,1,2,0,0,0,0,3,Regular Customers,1
26,11,5725.47,1,2,0,0,0,0,0,Regular Customers,1
45,1,121.18,1,2,0,0,0,0,3,Regular Customers,1
8,9,3957.78,1,2,0,0,0,0,1,Regular Customers,1
15,10,1668.95,1,2,0,0,0,0,1,Regular Customers,1
268,1,71.4,3,1,0,0,0,0,3,Low-Value Customers,3
40,3,1575.89,1,2,0,0,0,0,1,Regular Customers,1
337,1,236.02,3,1,0,0,0,0,3,Low-Value Customers,3
11,1,114.6,1,2,0,0,0,0,3,Regular Customers,1
19,2,260.68,1,2,0,0,0,0,3,Regular Customers,1
95,2,911.94,1,2,0,0,0,0,3,Regular Customers,1
61,1,112.08,1,2,0,0,0,0,3,Regular Customers,1
136,1,60.7,1,2,0,0,0,0,3,Regular Customers,1
11,4,1797.78,1,2,0,0,0,0,1,Regular Customers,1
10,6,3401.24,1,2,0,0,0,0,1,Regular Customers,1
4,36,9817.12,0,2,-1,-1,-1,-1,2,High-Value Customers,0
19,4,870.09,1,2,0,0,0,0,1,Regular Customers,1
10,4,869.46,1,2,0,0,0,0,1,Regular Customers,1
15,2,250.26,1,2,0,0,0,0,3,Regular Customers,1
59,6,1217.65,1,2,0,0,0,0,1,Regular Customers,1
30,8,5891.61,1,2,0,0,0,0,0,Regular Customers,1
94,1,353.48,1,2,0,0,0,0,3,Regular Customers,1
10,3,1095.42,1,2,0,0,0,0,1,Regular Customers,1
20,3,786.83,1,2,0,0,0,0,1,Regular Customers,1
57,5,1520.58,1,2,0,0,0,0,1,Regular Customers,1
268,1,333.74,3,1,0,0,0,0,3,Low-Value Customers,3
122,3,533.98,1,2,0,0,0,0,3,Regular Customers,1
127,1,62.63999999999999,1,2,0,0,0,0,3,Regular Customers,1
78,4,819.2900000000001,1,2,0,0,0,0,1,Regular Customers,1
240,2,847.41,3,1,0,0,0,0,3,Low-Value Customers,3
200,2,163.20000000000002,3,1,0,0,0,0,3,Low-Value Customers,3
60,2,2155.95,1,2,0,0,0,0,1,Regular Customers,1
3,7,6463.84,1,2,0,0,0,0,0,Regular Customers,1
273,1,108.21,3,1,0,0,0,0,3,Low-Value Customers,3
202,1,257.7,3,1,0,0,0,0,3,Low-Value Customers,3
81,1,358.0,1,2,0,0,0,0,3,Regular Customers,1
226,1,160.95,3,1,0,0,0,0,3,Low-Value Customers,3
4,16,2755.63,0,2,0,0,0,0,0,High-Value Customers,0
13,7,1328.35,1,2,0,0,0,0,1,Regular Customers,1
74,2,605.12,1,2,0,0,0,0,3,Regular Customers,1
212,1,1031.07,3,1,0,0,0,0,3,Low-Value Customers,3
25,2,744.85,1,2,0,0,0,0,3,Regular Customers,1
17,4,700.73,1,2,0,0,0,0,1,Regular Customers,1
262,1,329.56,3,1,0,0,0,0,3,Low-Value Customers,3
96,4,663.65,1,2,0,0,0,0,1,Regular Customers,1
112,3,270.40000000000003,1,2,0,0,0,0,3,Regular Customers,1
203,1,585.12,3,1,0,0,0,0,3,Low-Value Customers,3
93,1,121.74,1,2,0,0,0,0,3,Regular Customers,1
51,1,430.5,1,2,0,0,0,0,3,Regular Customers,1
18,6,1961.52,1,2,0,0,0,0,1,Regular Customers,1
18,4,501.12,1,2,0,0,0,0,1,Regular Customers,1
125,2,465.68,1,2,0,0,0,0,3,Regular Customers,1
92,3,711.41,1,2,0,0,0,0,3,Regular Customers,1
157,2,1030.4,3,1,0,0,0,0,3,Low-Value Customers,3
9,2,399.51,1,2,0,0,0,0,3,Regular Customers,1
12,3,672.83,1,2,0,0,0,0,1,Regular Customers,1
62,1,283.18,1,2,0,0,0,0,3,Regular Customers,1
61,1,557.62,1,2,0,0,0,0,3,Regular Customers,1
269,2,944.1,3,1,0,0,0,0,3,Low-Value Customers,3
263,1,200.29,3,1,0,0,0,0,3,Low-Value Customers,3
1,35,7436.93,0,2,-1,-1,-1,-1,2,High-Value Customers,0
53,5,2092.66,1,2,0,0,0,0,1,Regular Customers,1
11,12,3834.26,1,2,0,0,0,0,1,Regular Customers,1
3,18,4521.49,0,2,0,0,0,0,0,High-Value Customers,0
18,11,3174.75,1,2,0,0,0,0,1,Regular Customers,1
1,15,5343.28,0,2,0,0,0,0,0,High-Value Customers,0
366,1,590.0,3,1,0,0,0,0,3,Low-Value Customers,3
37,1,211.49,1,2,0,0,0,0,3,Regular Customers,1
31,2,276.56,1,2,0,0,0,0,3,Regular Customers,1
113,1,138.98,1,2,0,0,0,0,3,Regular Customers,1
64,2,590.9300000000001,1,2,0,0,0,0,3,Regular Customers,1
16,4,258.4,1,2,0,0,0,0,1,Regular Customers,1
41,1,542.73,1,2,0,0,0,0,3,Regular Customers,1
78,1,137.75,1,2,0,0,0,0,3,Regular Customers,1
122,3,798.46,1,2,0,0,0,0,3,Regular Customers,1
18,3,1132.14,1,2,0,0,0,0,1,Regular Customers,1
60,2,93.66,1,2,0,0,0,0,3,Regular Customers,1
331,1,201.19,3,1,0,0,0,0,3,Low-Value Customers,3
23,4,2709.12,1,2,0,0,0,0,1,Regular Customers,1
156,1,361.11,3,1,0,0,0,0,3,Low-Value Customers,3
39,2,578.9399999999999,1,2,0,0,0,0,3,Regular Customers,1
190,2,873.74,3,1,0,0,0,0,3,Low-Value Customers,3
360,1,201.2,3,1,0,0,0,0,3,Low-Value Customers,3
137,1,87.4,1,2,0,0,0,0,3,Regular Customers,1
8,4,2089.85,1,2,0,0,0,0,1,Regular Customers,1
1,1,360.0,1,2,0,0,0,0,3,Regular Customers,1
268,1,142.5,3,1,0,0,0,0,3,Low-Value Customers,3
169,1,371.89,3,1,0,0,0,0,3,Low-Value Customers,3
104,4,618.09,1,2,0,0,0,0,1,Regular Customers,1
155,1,63.75,3,1,0,0,0,0,3,Low-Value Customers,3
351,1,300.42,3,1,0,0,0,0,3,Low-Value Customers,3
4,10,2000.86,1,2,0,0,0,0,1,Regular Customers,1
120,1,15.0,1,2,0,0,0,0,3,Regular Customers,1
23,3,1385.51,1,2,0,0,0,0,1,Regular Customers,1
7,5,1456.79,1,2,0,0,0,0,1,Regular Customers,1
28,3,1132.03,1,2,0,0,0,0,1,Regular Customers,1
4,2,598.57,1,2,0,0,0,0,3,Regular Customers,1
22,5,1555.32,1,2,0,0,0,0,1,Regular Customers,1
2,3,775.94,1,2,0,0,0,0,1,Regular Customers,1
37,4,5732.93,1,2,0,0,0,0,0,Regular Customers,1
66,5,2273.68,1,2,0,0,0,0,1,Regular Customers,1
1,3,640.76,1,2,0,0,0,0,1,Regular Customers,1
5,25,10845.55,0,2,-1,0,0,0,2,High-Value Customers,0
78,4,1532.2,1,2,0,0,0,0,1,Regular Customers,1
72,2,567.36,1,2,0,0,0,0,3,Regular Customers,1
17,1,199.48,1,2,0,0,0,0,3,Regular Customers,1
3,5,787.85,1,2,0,0,0,0,1,Regular Customers,1
36,10,7121.95,1,2,0,0,0,0,0,Regular Customers,1
82,1,675.3,1,2,0,0,0,0,3,Regular Customers,1
39,8,3627.77,1,2,0,0,0,0,1,Regular Customers,1
316,1,1308.48,3,1,0,0,0,0,0,Low-Value Customers,3
32,2,789.0,1,2,0,0,0,0,1,Regular Customers,1
93,3,1140.93,1,2,0,0,0,0,1,Regular Customers,1
14,1,350.9,1,2,0,0,0,0,3,Regular Customers,1
82,3,3502.32,1,2,0,0,0,0,0,Regular Customers,1
77,1,795.12,1,2,0,0,0,0,1,Regular Customers,1
158,1,487.02,3,1,0,0,0,0,3,Low-Value Customers,3
201,1,860.12,3,1,0,0,0,0,3,Low-Value Customers,3
45,7,10736.48,1,2,-1,-1,0,0,0,Regular Customers,1
261,1,775.85,3,1,0,0,0,0,3,Low-Value Customers,3
178,1,353.43,3,1,0,0,0,0,3,Low-Value Customers,3
68,3,2511.69,1,2,0,0,0,0,1,Regular Customers,1
288,1,389.5,3,1,0,0,0,0,3,Low-Value Customers,3
70,1,341.36,1,2,0,0,0,0,3,Regular Customers,1
64,1,233.76,1,2,0,0,0,0,3,Regular Customers,1
11,1,247.32,1,2,0,0,0,0,3,Regular Customers,1
16,2,979.12,1,2,0,0,0,0,1,Regular Customers,1
66,1,373.94,1,2,0,0,0,0,3,Regular Customers,1
60,1,397.98,1,2,0,0,0,0,3,Regular Customers,1
71,1,743.53,1,2,0,0,0,0,1,Regular Customers,1
122,1,674.7,1,2,0,0,0,0,3,Regular Customers,1
80,1,768.24,1,2,0,0,0,0,1,Regular Customers,1
257,1,609.4,3,1,0,0,0,0,3,Low-Value Customers,3
269,1,439.03,3,1,0,0,0,0,3,Low-Value Customers,3
64,1,439.56,1,2,0,0,0,0,3,Regular Customers,1
9,4,3090.74,1,2,0,0,0,0,1,Regular Customers,1
18,2,992.5,1,2,0,0,0,0,1,Regular Customers,1
71,1,134.95999999999998,1,2,0,0,0,0,3,Regular Customers,1
34,2,2225.37,1,2,0,0,0,0,1,Regular Customers,1
50,1,56.16,1,2,0,0,0,0,3,Regular Customers,1
257,2,623.4,3,1,0,0,0,0,3,Low-Value Customers,3
366,1,308.28000000000003,3,1,0,0,0,0,3,Low-Value Customers,3
372,1,754.87,3,1,0,0,0,0,3,Low-Value Customers,3
90,1,378.64,1,2,0,0,0,0,3,Regular Customers,1
61,3,3312.25,1,2,0,0,0,0,1,Regular Customers,1
89,1,778.65,1,2,0,0,0,0,3,Regular Customers,1
99,3,1019.76,1,2,0,0,0,0,1,Regular Customers,1
26,3,572.56,1,2,0,0,0,0,1,Regular Customers,1
32,6,3639.31,1,2,0,0,0,0,1,Regular Customers,1
281,1,222.99,3,1,0,0,0,0,3,Low-Value Customers,3
31,7,4151.93,1,2,0,0,0,0,1,Regular Customers,1
330,1,534.57,3,1,0,0,0,0,3,Low-Value Customers,3
131,1,677.1,1,2,0,0,0,0,3,Regular Customers,1
11,3,797.96,1,2,0,0,0,0,1,Regular Customers,1
75,1,544.08,1,2,0,0,0,0,3,Regular Customers,1
204,1,59.8,3,1,0,0,0,0,3,Low-Value Customers,3
2,8,2520.02,1,2,0,0,0,0,1,Regular Customers,1
185,1,307.72,3,1,0,0,0,0,3,Low-Value Customers,3
29,2,1360.99,1,2,0,0,0,0,1,Regular Customers,1
73,5,1544.13,1,2,0,0,0,0,1,Regular Customers,1
192,1,457.34,3,1,0,0,0,0,3,Low-Value Customers,3
127,2,621.23,1,2,0,0,0,0,3,Regular Customers,1
18,1,75.0,1,2,0,0,0,0,3,Regular Customers,1
1,2,252.49,1,2,0,0,0,0,3,Regular Customers,1
74,3,572.451,1,2,0,0,0,0,1,Regular Customers,1
2,58,28117.04,0,0,-1,-1,-1,-1,2,High-Value Customers,0
24,5,1003.06,1,2,0,0,0,0,1,Regular Customers,1
107,1,213.55,1,2,0,0,0,0,3,Regular Customers,1
134,3,1390.5,1,1,0,0,0,0,0,Regular Customers,1
44,2,712.5,1,2,0,0,0,0,3,Regular Customers,1
5,2,640.83,1,2,0,0,0,0,3,Regular Customers,1
12,18,6127.43,0,2,0,0,0,0,0,High-Value Customers,0
64,1,221.06,1,2,0,0,0,0,3,Regular Customers,1
150,2,159.85,3,1,0,0,0,0,3,Low-Value Customers,3
40,2,1833.71,1,2,0,0,0,0,1,Regular Customers,1
64,1,2626.3,1,2,0,0,0,0,1,Regular Customers,1
108,3,1624.21,1,2,0,0,0,0,1,Regular Customers,1
1,10,3641.32,1,2,0,0,0,0,1,Regular Customers,1
19,3,582.6,1,2,0,0,0,0,1,Regular Customers,1
10,1,201.78,1,2,0,0,0,0,3,Regular Customers,1
11,4,1006.8,1,2,0,0,0,0,1,Regular Customers,1
19,2,679.45,1,2,0,0,0,0,3,Regular Customers,1
67,2,1269.1,1,2,0,0,0,0,1,Regular Customers,1
74,2,534.24,1,2,0,0,0,0,3,Regular Customers,1
5,7,3809.89,1,2,0,0,0,0,1,Regular Customers,1
2,1,196.89,1,2,0,0,0,0,3,Regular Customers,1
14,7,3408.06,1,2,0,0,0,0,1,Regular Customers,1
255,1,283.71,3,1,0,0,0,0,3,Low-Value Customers,3
92,1,296.64,1,2,0,0,0,0,3,Regular Customers,1
23,3,1129.14,1,2,0,0,0,0,1,Regular Customers,1
17,6,3534.69,1,2,0,0,0,0,1,Regular Customers,1
24,1,291.88,1,2,0,0,0,0,3,Regular Customers,1
27,6,2043.72,1,2,0,0,0,0,1,Regular Customers,1
26,5,2898.26,1,2,0,0,0,0,1,Regular Customers,1
259,2,590.0,3,1,0,0,0,0,3,Low-Value Customers,3
166,2,356.98,3,1,0,0,0,0,3,Low-Value Customers,3
25,2,1058.34,1,2,0,0,0,0,1,Regular Customers,1
18,6,1766.72,1,2,0,0,0,0,1,Regular Customers,1
7,14,9646.57,0,2,0,0,0,0,0,High-Value Customers,0
29,2,183.44,1,2,0,0,0,0,3,Regular Customers,1
39,3,1445.0,1,2,0,0,0,0,1,Regular Customers,1
253,1,151.5,3,1,0,0,0,0,3,Low-Value Customers,3
58,1,674.68,1,2,0,0,0,0,1,Regular Customers,1
184,1,307.9,3,1,0,0,0,0,3,Low-Value Customers,3
11,2,1071.91,1,2,0,0,0,0,1,Regular Customers,1
2,37,5704.97,0,2,-1,-1,-1,-1,2,High-Value Customers,0
99,2,165.0,1,2,0,0,0,0,3,Regular Customers,1
1,4,2501.84,1,2,0,0,0,0,1,Regular Customers,1
61,2,422.64,1,2,0,0,0,0,3,Regular Customers,1
236,1,226.84,3,1,0,0,0,0,3,Low-Value Customers,3
191,4,1431.78,3,1,0,0,0,0,0,Low-Value Customers,3
179,2,1238.47,3,1,0,0,0,0,0,Low-Value Customers,3
38,6,1454.58,1,2,0,0,0,0,1,Regular Customers,1
201,2,300.95,3,1,0,0,0,0,3,Low-Value Customers,3
46,5,1804.56,1,2,0,0,0,0,1,Regular Customers,1
232,1,184.64,3,1,0,0,0,0,3,Low-Value Customers,3
66,1,140.34,1,2,0,0,0,0,3,Regular Customers,1
241,1,313.8,3,1,0,0,0,0,3,Low-Value Customers,3
233,1,454.24,3,1,0,0,0,0,3,Low-Value Customers,3
78,3,1122.41,1,2,0,0,0,0,1,Regular Customers,1
58,3,575.4,1,2,0,0,0,0,1,Regular Customers,1
17,13,8968.31,0,2,0,0,0,0,0,High-Value Customers,0
105,4,449.52,1,2,0,0,0,0,1,Regular Customers,1
52,10,1215.82,1,2,0,0,0,0,0,Regular Customers,1
136,3,1269.84,1,1,0,0,0,0,0,Regular Customers,1
